,tpc_num,j_num,journal,authors,year,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,common_name,lab_field_strain,collect_country,collect_specific,hemisphere,latitude,longitude,altitude_m,author_country,author_specific,author_hemisphere,author_latitude,author_longitude,author_altitude,trait_type,same_experiment,trait_detail,start_stage_dev,end_stage_dev,Stage.in.out.of.host,host.type,hosts..in.order.,trophic_transmission_type,habitat,habitat.cat.1,habitat.cat.2,distribution,distrib.cat.1,distrib.cat.2,parasite.size..units.,sd_of_trait,report_data,unit,convert_data,independent,has_threshold,low_threshold,up_threshold,threshold_note,sample_size_all_temps,low_temp,high_temp,diff_temp,num_temps,zeros,fluctuations._temp,acclimatize_time,time_graph,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,bio1,bio5,bio6,X.80,X.60,X.40,X.20,X.10,X.4,X0,X1,X1.5,X2,X2.5,X3,X4,X4.5,X5,X5.5,X6,X6.5,X7,X7.5,X8,X8.5,X9,X9.5,X10,X10.5,X11,X11.5,X12,X12.5,X13,X13.5,X14,X14.5,X15,X15.5,X16,X16.5,X17,X17.5,X18,X19,X19.5,X20,X20.5,X21,X21.5,X22,X22.5,X23,X23.5,X24,X24.5,X25,X25.5,X26,X26.5,X27,X27.5,X28,X28.5,X29,X29.5,X30,X30.5,X31,X31.5,X32,X32.5,X33,X33.5,X34,X34.5,X35,X35.5,X36,X36.5,X37,X37.5,X38,X40,X41,X42,X43,X45,X50,X55,X60,X70,X80,X90,X100,raw_.80,raw_.60,raw_.40,raw_.20,raw_.10,raw_.4,raw_0,raw_1,raw_1.5,raw_2,raw_2.5,raw_3,raw_4,raw_4.5,raw_5,raw_5.5,raw_6,raw_6.5,raw_7,raw_7.5,raw_8,raw_8.5,raw_9,raw_9.5,raw_10,raw_10.5,raw_11,raw_11.5,raw_12,raw_12.5,raw_13,raw_13.5,raw_14,raw_14.5,raw_15,raw_15.5,raw_16,raw_16.5,raw_17,raw_17.5,raw_18,raw_19,raw_19.5,raw_20,raw_20.5,raw_21,raw_21.5,raw_22,raw_22.5,raw_23,raw_23.5,raw_24,raw_24.5,raw_25,raw_25.5,raw_26,raw_26.5,raw_27,raw_27.5,raw_28,raw_28.5,raw_29,raw_29.5,raw_30,rawa_30.5,raw_31,raw_31.5,raw_32,raw_32.5,raw_33,raw_33.5,raw_34,raw_34.5,raw_35,raw_35.5,raw_36,raw_36.5,raw_37,raw_37.5,raw_38,raw_40,raw_41,raw_42,raw_43,raw_45,raw_50,raw_55,raw_60,raw_70,raw_80,raw_90,raw_100,in.other.meta.,if.yes.which.,notes,Mortality.bias.,Possible.to.separate.development.from.mortality.,PM.Notes,Q.Nov2018,Qs.for.Janet,X,X.1
59,115,45,Parasitology,Smith and Grenfell,1984,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Plagiorchiida,,Echinostomatoidea,,Fasciolidae,Fasciola,hepatica,,lab,.,.,.,.,.,.,UK,"Imperial College, London",n,51,0,13,survival,,max,.,miracidia,2,2,"snail, plant, mammal",free living (in vials of aerated tap water pH7.5),freshwater,1,1,worldwide,6,4,,n,graph,hours,1/(data/24),1/2 trait detail,,,NA,,15 miracidia per temperature,6,25,19,6,n,.,n,y,0.9,1.2,2.2,4.5,7.5,10.4,12.2,11.8,9.8,7.2,3.8,1.9,6.9,7.4,10,12.8,16.6,20,21.8,21.5,18.9,15,10.4,7.8,10.1,21.8,0.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.252631579,.,.,.,.,.,.,.,0.416175349,.,.,.,.,0.415289578,.,.,.,.,0.5242693,.,.,.,.,.,.,.,.,0.810044552,.,.,.,.,.,.,.,.,.,1.104972376,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95,.,.,.,.,.,.,.,57.668,.,.,.,.,57.791,.,.,.,.,45.778,.,.,.,.,.,.,.,.,29.628,.,.,.,.,.,.,.,.,.,21.72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mor12,.,"NA, good data",.,.,,,NA,
60,143,56,"Thesis (D. Phil. University of York, Biology Department)",Nice,1979,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Plagiorchiida,,Echinostomatoidea,,Fasciolidae,Fasciola,hepatica,,field,UK,York (the york abattoir),n,54,-2,88,,,.,.,.,.,development,,min,infection,onset of cercarial release,1,2,"snail, plant, mammal",in snails (Lymnae truncatula),freshwater,1,1,worldwide,6,4,,n,raw,days,1/data,,n,,NA,,"3 groups of 15 snails per temperature treatment, each snail was individually exposed to 5 miracidia",10,25,15,4,n,.,.,,0.1,0.1,1.5,3.3,6.3,9.4,11.2,10.9,8.9,6.1,2.7,0.9,5.5,5.7,8.2,11.1,15,18.2,19.5,19.2,16.5,12.9,8.5,6.2,8.6,19.5,0.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0048,.,.,.,.,.,.,.,.,.,.,.,0.014018692,.,.,.,.,.,.,0.026086957,.,.,.,.,.,.,.,.,.,0.032967033,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,208.3333333,.,.,.,.,.,.,.,.,.,.,.,71.33333333,.,.,.,.,.,.,38.33333333,.,.,.,.,.,.,.,.,.,30.33333333,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"As with all studies of prepatent periods, there is likely a mortality bias here, so treat as apparent dev",I haven't studied the thesis in enough detail to say - can have a look if we decide to generally to the separation using the technique I developed.,.,,,NA,
61,166,72,Veterinary Journal,"Claxton, J. R., Sutherst, J., Ortiz, P., Clarkson, M. J.",1999,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Plagiorchiida,,Echinostomatoidea,,Fasciolidae,Fasciola,hepatica,,field,Peru (contacted author to get location),Cajamarca,s,-7,-79,2750,.,.,.,.,.,.,development,,mean,egg,hatch,2,2,"snail, plant, mammal",free living,freshwater,1,1,worldwide,6,4,,n,graph,days,1/data,,n,,NA,,,9.5,24,14.5,5,n,,,,9.9,9.8,9.5,9.1,7.2,5.7,5.7,6.2,7.1,8.2,7.9,8.2,22.8,22.4,22.3,21.9,22,21.9,21.5,21.5,21.6,21.8,22.2,22.6,14.9,22.8,5.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.01520635,.,.,.,.,.,.,0.022374368,.,.,0.02235936,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.060211946,0.059955633,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65.762,.,.,.,.,.,.,44.694,.,.,44.724,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.608,16.679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
62,172,76,Journal of Veterinary Medical Science,"Kawano, J., Koga, M., Shimizu, A., Kimura, S.",1992,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Plagiorchiida,,Echinostomatoidea,,Fasciolidae,Fasciola,sp.,,field,,,.,.,.,.,Japan,"Department of animal hygine, Faculty of agriculture, Kobe Univesity, Kobe, Japan",n,35,135,135,survival,,50%,.,newly excysted flukes,1,2,"snail, plant, mammal",in vitro,freshwater,1,1,Difficult to tell without knowing the species,NA,NA,,n,graph,days,1/data,1/2 trait detail,n,,NA,,,37,42,5,4,n,,,y,-0.3,-0.2,2.1,7.6,12.4,17.4,22,22.9,18.7,12.1,6.7,2,7.1,7.7,11.3,17.6,22.1,25.3,29.3,30.9,26.5,20.7,15.3,10,14.4,30.9,-0.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.055928412,.,.,0.087858021,0.130941469,0.621118012,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.88,.,.,11.382,7.637,1.61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
63,173,76,Journal of Veterinary Medical Science,"Kawano, J., Koga, M., Shimizu, A., Kimura, S.",1992,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Plagiorchiida,,Echinostomatoidea,,Fasciolidae,Fasciola,sp.,,field,,,.,.,.,.,Japan,"Department of animal hygine, Faculty of agriculture, Kobe Univesity, Kobe, Japan",n,35,135,135,survival,,max,.,newly excysted flukes,1,2,"snail, plant, mammal",in vitro,freshwater,1,1,Difficult to tell without knowing the species,NA,NA,,n,graph,days,1/data,1/2 trait detail,n,,NA,,,37,42,5,4,n,,,y,-0.3,-0.2,2.1,7.6,12.4,17.4,22,22.9,18.7,12.1,6.7,2,7.1,7.7,11.3,17.6,22.1,25.3,29.3,30.9,26.5,20.7,15.3,10,14.4,30.9,-0.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.033164196,.,.,0.067001675,0.102207686,0.336134454,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30.153,.,.,14.925,9.784,2.975,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
64,45,15,Vestnik Ceskoslovenske Spolecnosti Zoologicke,Valkounova,1980,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Cestoda,Nephroposticophora,Eucestoda,Cyclophyllidea,,,,Hymenolepididae,Fimbriaria,fasciolaris,,(lab),,,.,.,.,.,Czech Reublic,"Czechoslovak Academy of Sciences, Parague",n,50,14,192,development,,mean,oncosphere,cysticercoid,1,2,"copepod, bird",in custaceans (family: Cyclopidae),freshwater,1,1,Worldwide,6,4,,n,raw,days,1/data,1/6 host,,,NA,,5700,9,29,20,4,n,1,n,,-5,-4.2,-1.1,2.4,7.1,10.4,11.9,11.6,8.3,4,0,-3,0.6,2.4,7.6,13,18.3,21.3,23.2,22.9,18.7,12.7,5.7,2.1,7.9,23.2,-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.035087719,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.048780488,.,.,.,.,.,.,.,.,.,.,.,0.066666667,.,.,.,.,.,.,.,0.076923077,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.5,.,.,.,.,.,.,.,.,.,.,.,15,.,.,.,.,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,.,.,.,,,NA,
65,46,15,Vestnik Ceskoslovenske Spolecnosti Zoologicke,Valkounova,1980,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Cestoda,Nephroposticophora,Eucestoda,Cyclophyllidea,,,,Hymenolepididae,Fimbriaria,fasciolaris,,(lab),,,.,.,.,.,Czech Reublic,"Czechoslovak Academy of Sciences, Parague",n,50,14,192,development,,mean,oncosphere,cysticercoid,1,2,"copepod, bird",in custaceans: Acanthocyclops viridis,freshwater,1,1,Worldwide,6,4,,n,raw,days,1/data,1/6 host,,,NA,,.,9,29,20,4,n,1,n,,-5,-4.2,-1.1,2.4,7.1,10.4,11.9,11.6,8.3,4,0,-3,0.6,2.4,7.6,13,18.3,21.3,23.2,22.9,18.7,12.7,5.7,2.1,7.9,23.2,-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.029850746,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.047619048,.,.,.,.,.,.,.,.,.,.,.,0.058823529,.,.,.,.,.,.,.,0.068965517,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,.,.,.,.,.,.,.,.,.,.,.,17,.,.,.,.,.,.,.,14.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,.,.,.,,,NA,
66,47,15,Vestnik Ceskoslovenske Spolecnosti Zoologicke,Valkounova,1980,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Cestoda,Nephroposticophora,Eucestoda,Cyclophyllidea,,,,Hymenolepididae,Fimbriaria,fasciolaris,,(lab),,,.,.,.,.,Czech Reublic,"Czechoslovak Academy of Sciences, Parague",n,50,14,192,development,,mean,oncosphere,cysticercoid,1,2,"copepod, bird",in custaceans: Macrocyclops albidus,freshwater,1,1,Worldwide,6,4,,n,raw,days,1/data,1/6 host,,,NA,,.,9,29,20,4,n,1,n,,-5,-4.2,-1.1,2.4,7.1,10.4,11.9,11.6,8.3,4,0,-3,0.6,2.4,7.6,13,18.3,21.3,23.2,22.9,18.7,12.7,5.7,2.1,7.9,23.2,-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.038461538,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.055555556,.,.,.,.,.,.,.,.,.,.,.,0.064516129,.,.,.,.,.,.,.,0.083333333,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,.,.,.,.,.,.,.,.,.,.,.,15.5,.,.,.,.,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,.,.,.,,,NA,
67,48,15,Vestnik Ceskoslovenske Spolecnosti Zoologicke,Valkounova,1980,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Cestoda,Nephroposticophora,Eucestoda,Cyclophyllidea,,,,Hymenolepididae,Fimbriaria,fasciolaris,,(lab),,,.,.,.,.,Czech Reublic,"Czechoslovak Academy of Sciences, Parague",n,50,14,192,development,,mean,oncosphere,cysticercoid,1,2,"copepod, bird",in custaceans: Cyclops strenuus,freshwater,1,1,Worldwide,6,4,,n,raw,days,1/data,1/6 host,,,NA,,.,9,29,20,4,n,1,n,,-5,-4.2,-1.1,2.4,7.1,10.4,11.9,11.6,8.3,4,0,-3,0.6,2.4,7.6,13,18.3,21.3,23.2,22.9,18.7,12.7,5.7,2.1,7.9,23.2,-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.041666667,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0625,.,.,.,.,.,.,.,.,.,.,.,0.074074074,.,.,.,.,.,.,.,0.086956522,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,.,.,.,.,.,.,.,13.5,.,.,.,.,.,.,.,11.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,.,.,.,,,NA,
68,49,15,Vestnik Ceskoslovenske Spolecnosti Zoologicke,Valkounova,1980,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Cestoda,Nephroposticophora,Eucestoda,Cyclophyllidea,,,,Hymenolepididae,Fimbriaria,fasciolaris,,(lab),,,.,.,.,.,Czech Reublic,"Czechoslovak Academy of Sciences, Parague",n,50,14,192,development,,mean,oncosphere,cysticercoid,1,2,"copepod, bird",in custaceans: Mesocyclops leuckarti,freshwater,1,1,Worldwide,6,4,,n,raw,days,1/data,1/6 host,,,NA,,.,9,29,20,4,n,1,n,,-5,-4.2,-1.1,2.4,7.1,10.4,11.9,11.6,8.3,4,0,-3,0.6,2.4,7.6,13,18.3,21.3,23.2,22.9,18.7,12.7,5.7,2.1,7.9,23.2,-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.045454545,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.071428571,.,.,.,.,.,.,.,.,.,.,.,0.08,.,.,.,.,.,.,.,0.086956522,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,.,.,.,.,.,.,.,.,.,.,.,12.5,.,.,.,.,.,.,.,11.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,.,.,.,,,NA,
69,50,15,Vestnik Ceskoslovenske Spolecnosti Zoologicke,Valkounova,1980,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Cestoda,Nephroposticophora,Eucestoda,Cyclophyllidea,,,,Hymenolepididae,Fimbriaria,fasciolaris,,(lab),,,.,.,.,.,Czech Reublic,"Czechoslovak Academy of Sciences, Parague",n,50,14,192,development,,mean,oncosphere,cysticercoid,1,2,"copepod, bird",in custaceans: Paracyclops poppei,freshwater,1,1,Worldwide,6,4,,n,raw,days,1/data,1/6 host,,,NA,,.,9,29,20,4,n,1,n,,-5,-4.2,-1.1,2.4,7.1,10.4,11.9,11.6,8.3,4,0,-3,0.6,2.4,7.6,13,18.3,21.3,23.2,22.9,18.7,12.7,5.7,2.1,7.9,23.2,-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.046511628,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.068965517,.,.,.,.,.,.,.,.,.,.,.,0.076923077,.,.,.,.,.,.,.,0.086956522,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.5,.,.,.,.,.,.,.,.,.,.,.,13,.,.,.,.,.,.,.,11.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,.,.,.,,,NA,
70,135,52,Vestnik zoologii,Akramova et al.,2010,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Strigeidida,,Schistosomoidea,,Schistosomatidae,Gigantobilharzia,acotylea,,field,Uzbekistan,Aidar-Arnasai lake system situated in Jizzak province,n,40,68,475,,,.,.,.,.,development,,I averaged min and max of range,host infection,cercaria release from host,1,2,"snail, bird",in mollusk (Physa fontinalis),freshwater,1,1,Palearctic,3,2,,n,raw,day,1/data,1/2 host,,,NA,,.,16.5,33.5,17,5,n,2,n,,-3.5,-2,3,8.8,12.8,16.6,18.5,16.5,11.5,6.2,1.8,-1.2,5.3,7.4,13,20.5,26.1,31.7,34.2,32.7,28,20.7,13.2,7.6,13.7,34.2,-3.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.023529412,.,.,.,.,.,0.026666667,.,.,.,.,0.032786885,.,.,.,.,.,.,.,.,.,0.037735849,.,.,.,.,.,.,.,.,.,.,.,0.041666667,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42.5,.,.,.,.,.,37.5,.,.,.,.,30.5,.,.,.,.,.,.,.,.,.,26.5,.,.,.,.,.,.,.,.,.,.,.,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,"Yes, treat as apparent dev","Not with the information provided in the paper (a number of things confound, including parasite mortality and host immunity causing more parasite mortality)",.,,,NA,
71,136,52,Vestnik zoologii,Akramova et al.,2010,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Strigeidida,,Schistosomoidea,,Schistosomatidae,Gigantobilharzia,acotylea,,field,Uzbekistan,Aidar-Arnasai lake system situated in Jizzak province,n,40,68,475,,,.,.,.,.,development,,I averaged min and max of range,host infection,cercaria release from host,1,2,"snail, bird",in mollusk (Anisus spirorobis),freshwater,1,1,Palearctic,3,2,,n,raw,day,1/data,1/2 host,,,NA,,.,16.5,33.5,17,5,n,2,n,,-3.5,-2,3,8.8,12.8,16.6,18.5,16.5,11.5,6.2,1.8,-1.2,5.3,7.4,13,20.5,26.1,31.7,34.2,32.7,28,20.7,13.2,7.6,13.7,34.2,-3.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.022727273,.,.,.,.,.,0.025641026,.,.,.,.,0.031746032,.,.,.,.,.,.,.,.,.,0.036363636,.,.,.,.,.,.,.,.,.,.,.,0.040816327,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,.,.,.,.,.,39,.,.,.,.,31.5,.,.,.,.,.,.,.,.,.,27.5,.,.,.,.,.,.,.,.,.,.,.,24.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,"Yes, treat as apparent dev","Not with the information provided in the paper (a number of things confound, including parasite mortality and host immunity causing more parasite mortality)",.,,,NA,
72,235,111,Phytopathologia Mediterranea,"Kaczmarek, A., MacKenzie, K., Kettle, H., Blok, V. C.",2014,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Tylenchida,,,Hoplolaimina,Heteroderidae,Globodera,rostochiensis,,lab,UK,James Hutton Institute ,n,57,-3,53,,,.,.,.,.,development,,50%,cysts,J2 hatched,2,1,plant,free living,potato & tomato parasite!,2,2,cosmopolitan in temperate areas,3,2,,n,graph,days,1/data,,n,,NA,,,11,29,18,10,n,,,,-2.9,-3.2,-1.1,0.4,3.1,6.4,7.8,7.4,5.7,3.1,-0.3,-1.8,2.9,3,5.6,8.1,11.2,14.9,16.1,15.6,13.2,10,5.8,3.9,5.6,16.1,-3.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.100704935,.,.,.,0.103573278,.,.,.,0.113546043,.,.,.,0.12444002,.,.,0.138331719,.,.,.,0.145964093,.,.,.,0.136258346,.,.,.,0.133440085,.,.,.,0.09596929,.,.,.,0.070771408,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.93,.,.,.,9.655,.,.,.,8.807,.,.,.,8.036,.,.,7.229,.,.,.,6.851,.,.,.,7.339,.,.,.,7.494,.,.,.,10.42,.,.,.,14.13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
73,187,81,Journal of Nematology,"Phillips, W. S., Kieran, S. R., Zasada, I. A.",2015,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Tylenchida,,,Hoplolaimina,Heteroderidae,Globodera,ellingtonae,,field,USA (contacted author to get collection location),"near Powell Butte, Oregon",n,44,121,950,.,.,.,.,.,.,development,,mean,inoculation,J3,1,1,plant,in host,potato parasite!,2,2,United States,3,2,,n,graph,1/day,data,,n,,NA,,,10,26.5,16.5,6,n,,,,-18.1,-15.5,-8.2,1.1,9.1,15.1,18.5,16.7,9.1,1,-8.3,-15.4,-6.5,-2.9,5.1,15.6,23.6,27.4,29.1,27.9,22.5,14.5,3.5,-4.3,6.7,29.1,-18.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.021,.,.,.,.,.,.,.,.,.,0.033,.,.,.,0.039,.,.,.,.,0.0555,.,.,.,.,.,0.064,.,.,.,.,.,.,0.073,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.021,.,.,.,.,.,.,.,.,.,0.033,.,.,.,0.039,.,.,.,.,0.0555,.,.,.,.,.,0.064,.,.,.,.,.,.,0.073,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
